Site,Pet,Breed,Age,Gender,Neutered,Monthly,Yearly,Vet Excess,Annual Condition Limit
Animal Friends,Cat,Danish Shorthair,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,Danish Shorthair,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Devon Rex,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Devon Rex,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Devon Rex,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,Domestic,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Domestic,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Domestic,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Domestic Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Domestic Longhair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Domestic Longhair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Domestic Semi Long Hair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Domestic Semi Long Hair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Domestic Semi Long Hair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Domestic Shorthair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Domestic Shorthair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Domestic Shorthair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Egyptian,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Egyptian,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Egyptian,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,Egyptian Mau,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Egyptian Mau,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Egyptian Mau,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,European,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,European,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,European,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,European Shorthair,4,Male,Yes,£5.53,£66.36,£99,1000
Animal Friends,Cat,European Shorthair,4,Male,Yes,£9.06,£108.72,£99,2000
Animal Friends,Cat,European Shorthair,4,Male,Yes,£13.42,£161.04,£99,4000
Animal Friends,Cat,Exotic,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Exotic,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Exotic,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Exotic Blue,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Exotic Blue,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Exotic Blue,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Exotic Shorthair,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Exotic Shorthair,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Exotic Shorthair,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Exotic longhair,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Exotic longhair,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Exotic longhair,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Feral,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Feral,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Feral,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Foreign Domestic,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Foreign Domestic,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Foreign Domestic,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Foreign Longhair,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Foreign Longhair,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Foreign Longhair,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Foreign Shorthair,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Foreign Shorthair,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Foreign Shorthair,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Foreign Shorthairs,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Foreign Shorthairs,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Foreign Shorthairs,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Forest Cat,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Forest Cat,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Forest Cat,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Gerguzha Burmese,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Gerguzha Burmese,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Gerguzha Burmese,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Golden Persian,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Golden Persian,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Golden Persian,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Golden Tabby,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Golden Tabby,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Golden Tabby,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Havana Brown,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Havana Brown,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Havana Brown,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,Himalayan,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Himalayan,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Himalayan,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Japanese Bobtail,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Japanese Bobtail,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Japanese Bobtail,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Japanese Bobtail - Longhair,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Japanese Bobtail - Longhair,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Japanese Bobtail - Longhair,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Japanese Bobtail - Shorthair,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Japanese Bobtail - Shorthair,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Japanese Bobtail - Shorthair,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Javanese,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Javanese,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Javanese,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Korat,4,Male,Yes,£8.75,£105.00,£99,1000
Animal Friends,Cat,Korat,4,Male,Yes,£14.30,£171.60,£99,2000
Animal Friends,Cat,Korat,4,Male,Yes,£21.18,£254.16,£99,4000
Animal Friends,Cat,Kuril Bobtail,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Kuril Bobtail,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Kuril Bobtail,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Kurilian Bobtail,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Kurilian Bobtail,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Kurilian Bobtail,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,La Perm,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,La Perm,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,La Perm,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Lilac Burmese,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Lilac Burmese,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Lilac Burmese,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Lilac Colourpoint,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Lilac Colourpoint,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Lilac Colourpoint,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Lilac Pointed Siamese,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Lilac Pointed Siamese,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Lilac Pointed Siamese,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Lilac Tortie Burmese,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Lilac Tortie Burmese,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Lilac Tortie Burmese,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Longhair Black,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Black,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Black,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Black And White,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Black And White,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Black And White,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Blue,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Blue,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Blue Cream,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Cream,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Blue Cream,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Blue Cream And White,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Cream And White,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Blue Cream And White,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Blue Persian,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Persian,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Blue Persian,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Blue Point,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Point,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Blue Point,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Blue Smoke,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue Smoke,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Blue Smoke,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Blue-Grey,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Blue-Grey,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Blue-Grey,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Chocolate,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Chocolate,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Chocolate,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Chocolate And Black,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Chocolate And Black,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Chocolate And Black,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Colourpoint,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Colourpoint,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Colourpoint,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Colourpoint Seal,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Colourpoint Seal,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Colourpoint Seal,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Cream,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Cream,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Cream,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Cream Cameo,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Longhair Cream Cameo,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Longhair Cream Cameo,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Longhair Cream Cameo X,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Cream Cameo X,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Cream Cameo X,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Ginger,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Ginger,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Ginger,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Ginger And White,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Ginger And White,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Ginger And White,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Grey,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Grey,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Grey,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Grey And White,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Grey And White,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Grey And White,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Lilac,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Lilac,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Lilac,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Red,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Red,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Red Colourpoint,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red Colourpoint,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Red Colourpoint,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Red Point Cameo,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red Point Cameo,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Red Point Cameo,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Red Tortie,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red Tortie,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Red Tortie,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Red Tortoiseshell,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Red Tortoiseshell,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Red Tortoiseshell,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Shorthair Cameo,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Shorthair Cameo,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Shorthair Cameo,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Silver,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Silver,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Silver,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Silver Tabby,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Silver Tabby,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Silver Tabby,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Tabby,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Tabby,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Tabby & Tortoiseshell,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby & Tortoiseshell,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Tabby & Tortoiseshell,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Tabby And Tortie,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby And Tortie,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Tabby And Tortie,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Tabby And White,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby And White,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Tabby And White,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Tabby Point,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tabby Point,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Tabby Point,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Tortie,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tortie,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Tortie,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair Tortie And White,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair Tortie And White,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair Tortie And White,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair White,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair White,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair White,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair White And Black,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair White And Black,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair White And Black,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Longhair White And Ginger,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Longhair White And Ginger,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Longhair White And Ginger,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Maine Coon,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Maine Coon,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Maine Coon,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Manx,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Manx,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Manx,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Mixed Breed Cat,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Mixed Breed Cat,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Mixed Breed Cat,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Munchkin,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Munchkin,4,Male,Yes,£8.30,£99.60,£99,2000
Animal Friends,Cat,Munchkin,4,Male,Yes,£12.29,£147.48,£99,4000
Animal Friends,Cat,Nebelung,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Nebelung,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Nebelung,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Non Pedigree,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Non Pedigree,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Non Pedigree,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Non Pedigree Longhair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Non Pedigree Longhair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Non Pedigree Longhair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Non Pedigree Shorthair,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Non Pedigree Shorthair,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Non Pedigree Shorthair,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Nordic,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Nordic,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Nordic,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Norwegian Forest Cat,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Norwegian Forest Cat,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Norwegian Forest Cat,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Ocicat,4,Male,Yes,£7.93,£95.16,£99,1000
Animal Friends,Cat,Ocicat,4,Male,Yes,£12.98,£155.76,£99,2000
Animal Friends,Cat,Ocicat,4,Male,Yes,£19.22,£230.64,£99,4000
Animal Friends,Cat,Oriental,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Oriental,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Oriental,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Oriental Caramel Ticked Tabby,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Oriental Caramel Ticked Tabby,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Oriental Caramel Ticked Tabby,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Oriental Chocolate Ticked Tabby,4,Male,Yes,£5.26,£63.12,£99,1000
Animal Friends,Cat,Oriental Chocolate Ticked Tabby,4,Male,Yes,£8.34,£100.08,£99,2000
Animal Friends,Cat,Oriental Chocolate Ticked Tabby,4,Male,Yes,£12.35,£148.20,£99,4000
Animal Friends,Cat,Oriental Havan,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Oriental Havan,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Oriental Havan,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Oriental Shaded,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Oriental Shaded,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Oriental Shaded,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Oriental Shorthair,4,Male,Yes,£6.13,£73.56,£99,1000
Animal Friends,Cat,Oriental Shorthair,4,Male,Yes,£10.01,£120.12,£99,2000
Animal Friends,Cat,Oriental Shorthair,4,Male,Yes,£14.83,£177.96,£99,4000
Animal Friends,Cat,Persian,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Bi-Colour,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Bi-Colour,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Bi-Colour,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Blue,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Blue,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Blue,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Chinchilla,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Chinchilla,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Chinchilla,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Cream,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Cream,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Cream,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Exotic,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Exotic,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Exotic,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Longhair,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Longhair,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Longhair,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Pewter,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Pewter,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Pewter,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Red Cameo,4,Male,Yes,£7.32,£87.84,£99,1000
Animal Friends,Cat,Persian Red Cameo,4,Male,Yes,£11.98,£143.76,£99,2000
Animal Friends,Cat,Persian Red Cameo,4,Male,Yes,£17.74,£212.88,£99,4000
Animal Friends,Cat,Persian Red Point,4,Male,Yes,£7.32,£87.84,£99,1000
